scan_pk,timepoint,scan_id,peak1,peak2,peak3,peak4,peak5,peak6,peak7,peak8,peak9,peak10,peak11,peak12,peak13,peak14,peak15
10,4.5,10,45141.8339963468,17561.848825183264,1416.43378088226,1805.9702103862176,1217.3700073129228,1331.7876062575983,454.4650666961605,214.28525389077484,192.64945284363924,212.59074079767885,24.27339892065849,81.94459931179274,132.61313926281193,-8.162476495084853,99.15055163029439
10,5.0,10,43856.64068114127,14793.457190299452,1297.2951529027707,1728.9080443528471,1017.5593473739657,1128.3795083296427,398.8126787536588,160.8097397993933,160.88341780226668,166.03615741976938,-1.452847507613189,-21.85474561664789,97.29375863401467,-12.161140046143679,88.03029910764491
10,6.0,10,43262.17791597939,10643.736410876008,1475.9695092957656,1903.2200625724151,1065.2709113219112,843.7597963082991,380.5817820704043,179.3239600407482,183.8970832841476,206.14650130329738,37.64035570260731,-16.771386685340232,138.88499282949576,18.405997198178888,61.296694736079935
10,7.0,10,42903.30750523584,9261.604987301527,1571.9677076044768,1897.949843328258,1070.3210057123651,873.3555181833823,372.45334115884555,164.80995929401723,171.86073464252448,198.03188055319725,31.91409057637149,-20.140523580484498,136.0357029589995,-28.40762974499156,86.66357498995382
10,8.0,10,42487.476418395214,7217.680146419143,1623.292882612509,1969.168962630197,1088.212274499443,816.5283140675657,404.2310737841281,159.76570120988316,185.39107603573942,224.23637889343655,1.705989471555693,-48.98806441750223,147.74024239082698,0.2636657229856283,116.83675704040758
10,10.0,10,41655.07986045153,5808.868541484771,1541.4927876091333,1962.9261080146296,987.4864908158063,668.1622703071062,344.01092490754206,130.92748229225614,169.81213233182714,192.33589269315536,9.248477839300602,-49.85826817304853,112.77500224283469,-8.457312267609119,100.11329618227984
10,15.0,10,41771.888435932204,5404.351923489985,1591.4699940257256,2035.4543098097627,1114.3574498147718,706.2865002563153,368.0232604355498,199.7646066561717,180.12928895578605,237.34777571741193,9.527872538418404,-36.71665794982907,125.98485467295902,26.34395845366877,110.12055568178886
10,25.0,10,43016.65896639843,5478.5123884848945,1824.3483128366286,2192.9059888065894,1221.7399853919085,767.0410902441796,368.20806975669336,221.31919635325355,241.1985899138909,256.7568588042239,84.93505471989049,7.260959836509141,158.48931647849187,39.13904463460941,145.15204942285533
10,50.0,10,42228.312447557204,5230.763383512557,1717.9711287865628,2095.863424879169,1221.674371587577,818.1279195423618,360.7238303988862,211.44130148165593,237.98691817498147,260.88875245261175,42.659334405531965,7.335030820042519,164.08947205737147,32.74794197675116,115.76655074826664
11,-4.0,11,46060.844715351464,31682.59015181751,1500.8682939859773,1237.6281803408565,1718.2261371873194,3137.1956766785584,786.7605084397442,286.0731560689587,209.153033962033,143.88022068248134,79.80891019278218,318.4259163466822,206.30599844741755,30.90510001032028,159.6134122289362
11,-3.0,11,45998.0186098123,31480.954087339094,1524.747795936164,1154.0265293944447,1721.4422722031143,3180.582377731219,744.4012627946018,210.867098908094,131.6171246736596,59.73686914444072,13.840963877242327,285.6692034356044,163.18846781789898,14.474715667364373,111.21128763893158
11,-2.0,11,46539.19645706634,30425.889685688795,1536.7715834269939,1177.6921005628194,1725.7812558220087,3101.174727286427,763.6416437083188,246.4095235112588,154.8826645660519,83.9675840848228,30.416284607190644,336.40303908467394,198.94252567096578,2.9631778886537834,115.20123773148485
11,-1.5,11,46470.311290500955,30097.643052980027,1481.4406663410327,1189.9730934533338,1710.9432097939537,3064.5375122489945,762.747265253554,222.52097894758865,161.91048533222207,74.35689618271606,43.841480404571506,312.5071317392214,170.47503204291206,18.2195041662497,138.95961448323837
11,-1.0,11,46525.625644141524,29926.368261871507,1536.538949589345,1134.45880467737,1603.8268871502753,2997.652241597381,681.7596089200803,189.951723868495,108.59739174076728,-9.841502691749678,-14.33128602297981,292.613583138582,170.34935258685164,-40.32285196742845,132.78618983533318
11,-0.5,11,46965.589610511,29166.168594849714,1420.6302565719488,1122.411599446412,1615.9475432400925,2882.3958190511307,635.3249171495125,159.31469057448314,96.50351362316175,26.78413719023404,-40.18541438377266,269.32175029012814,154.3300369687356,-35.90643567078786,101.7066224915378
11,0.0,11,46972.670773627135,28985.446941990605,1378.6107995196498,1124.9690839423777,1682.8304229841976,2872.399509493527,576.5570111173244,101.72212466620928,76.47008539663508,0.6128420161195898,-63.56509014928448,236.491786748694,120.88506151349523,-53.28970042135842,100.63199922995601
11,0.5,11,46327.161102753606,29145.32131108222,1256.8345657449295,960.2199640803295,1453.0527921802343,2837.019193633244,531.6465679486515,44.964565220175466,-7.006947433351609,-133.84821711935396,-103.95422859644461,167.0545858240898,77.27312237507388,-90.3550171743481,36.36428030864554
11,1.0,11,46257.446884133715,28754.292206285667,1218.632288572863,898.2154217045456,1481.6911615228225,2741.0474207352077,506.94328397364296,42.90891586419706,-0.7974110164539461,-149.48625366595033,-113.02066311456767,158.966896668835,67.56070340560404,-111.92078449181092,-20.661190850627364
11,1.5,11,46362.22065662369,27501.263486997,1233.837725168977,1203.5194103257786,1471.7440816799497,2501.260174860963,412.00366039773525,80.8704867039996,75.32995634013784,-61.944534945458216,-104.17611347474892,81.58376800743007,113.08622518069981,-95.49584678843458,40.19670666299872
11,2.0,11,46219.06398910879,25386.439886250977,1248.9239757760752,1283.243102987367,1339.2279661225905,2146.103877073627,334.7210871578931,32.259351485535035,61.35714112134516,-37.22734007230754,-149.41296616018437,-17.361154079650106,76.9627606573122,-85.2863041464963,-18.159880469416656
11,2.5,11,45964.801974024354,23663.283405025813,1317.2439383153805,1367.3369089118369,1226.4407884277575,1983.1493236914584,356.7895192790035,56.85680604583444,80.51523150009459,-17.252076377246407,-160.35853477831003,-81.44092619730147,98.78717631493558,-80.33931736192169,48.76345999833493
11,3.0,11,45521.02962470716,21881.96219082062,1307.6503848545694,1463.3043274426295,1139.8316920934221,1751.7984875540906,324.00543192140043,88.86898833413531,73.29031632464805,-6.030323156743474,-154.684084276736,-121.88507311981836,77.0318661771403,-63.552236367408725,65.08628189805755
11,3.5,11,44502.60348319111,19452.794935925365,1222.3111651389454,1381.6113434791337,1039.5794145163047,1465.3115693802997,197.8030919792463,-8.344152371440035,37.52583672627471,-13.647784655242116,-170.26493289720585,-171.91053786342766,58.363717443099205,-111.19810339180542,33.40968635753902
11,4.0,11,43922.77166734683,17431.695292811593,1250.5905877210207,1439.9756564662162,983.0705825407816,1308.2261980130506,146.66821521576244,-24.36811805773505,12.352668896284019,0.9817172946597346,-207.12856019533024,-239.87723088560827,42.67164393604847,-120.01297441388458,-10.273514032550471
11,4.5,11,43546.712949279594,14869.933523917956,1413.0186149560461,1517.6958522121272,991.3950522840017,1095.0636737444058,153.820563589933,-39.223488932427706,50.85357740156811,31.0941043858217,-173.2196169296303,-238.16897995657703,78.8661214022002,-122.86089501341682,-9.42377173434547
11,5.0,11,42392.973642185025,13270.79877983844,1315.6074314767623,1532.242180885728,876.9796619873713,1048.1468712830372,151.29552280659317,-43.56553468191533,30.269057474935796,26.913057175563544,-209.88426853646638,-299.75228337122627,39.16556704329949,-129.55902206799618,3.0466651693546787
11,6.0,11,41398.00093402523,10627.453885718342,1387.4238184295002,1565.7166448173111,885.4824779930899,855.4459697617469,73.86135741705417,-80.24582072090746,45.48793934301644,16.017801450920096,-246.00384822132082,-351.6209189408492,26.255353307697316,-131.11429814383126,-2.6176586031805495
11,7.0,11,40328.51258189693,7779.503115220605,1397.9600704070135,1572.7823300157615,773.1268892083239,695.0222969281222,42.64963121026032,-117.3210679047011,37.88574388776279,14.355870726126048,-242.34981366909759,-365.52711203835344,40.295935592240795,-138.31527601446413,-11.910586868584822
11,8.0,11,40137.66063901766,7032.619876994276,1473.320329171202,1539.6843490127799,768.6751785856644,707.1693154383195,36.81514818936322,-127.69620793925745,-9.273150119682715,5.835813631800125,-248.182919605588,-395.60220830407326,19.960094814254955,-159.08430491936582,8.580704816712435
11,10.0,11,40631.956045642386,5666.749641521743,1522.1265356267477,1667.6487064833327,919.979007893225,724.5864623787745,41.13501774557145,-85.83369763842259,40.08601224668674,79.8498542225381,-228.13706533032268,-338.3429679686638,36.78564084560209,-138.53082481919222,-9.127970021093596
11,15.0,11,39811.59849773131,5094.87786151297,1320.791761038449,1606.3318371909409,809.4950820543594,604.4637549897102,13.059634216018509,-144.73403106327035,8.154176562348955,27.334318215776122,-246.46400551493096,-392.0493829154437,22.22044441098343,-156.56737832061725,8.413032312763885
11,25.0,11,39961.334610039376,4974.6876610917525,1393.788450715214,1669.4927718423,880.2327990201633,668.1055999677483,42.6792334717774,-87.16452745596101,45.57114308635774,57.32859923512494,-233.102644243952,-335.1392562050988,30.09225598000263,-136.33861877803741,5.678812794416995
11,50.0,11,40500.7813688784,5097.090854632902,1565.5217309923846,1720.4414061448579,1017.5905971772667,768.9820994599033,38.46983567656108,-61.357173076172565,73.5902761990512,65.90313348316174,-193.18794374997447,-326.5702151615911,81.28604209097605,-79.69365482754954,39.375219019308
12,-4.0,12,32507.058162665504,20464.09633162562,1210.0057172546474,1312.7597870346294,972.0552263291966,2160.140923819531,641.9242323394832,246.50501493897283,78.96615018498576,134.5270749423302,54.04502510486637,360.04121763676955,354.86067289005456,100.276212854847,112.02104171671073
12,-3.0,12,32539.93208364246,19900.11653706149,994.8033702800149,1261.7494398995927,997.1159915938092,2045.9363553811443,538.1485770109867,213.16852281305793,15.212483243593866,93.39695547258283,34.68617075252965,320.8516044357271,380.0144023261561,70.53434538875851,70.06699816478687
12,-2.0,12,32302.10779590351,18934.816836658934,778.4281372840046,1010.2725753004,749.6399155188836,1777.457111112549,376.140151959593,26.101169815065916,-122.76991821183171,0.392410549527888,-82.65544238124524,228.19034841530342,276.289342716987,2.0042605439143486,6.9301105833365675
12,-1.5,12,32188.504893451744,18952.720035777897,680.3582518295552,851.3087792167793,655.4402338871532,1808.706100258323,302.176762504911,-67.93512696928661,-167.55430759587713,-95.05481689375448,-88.61858197448403,162.2083603238296,217.6911631311225,-35.76161496349507,-39.2932328773051
12,-1.0,12,31932.368847061403,18342.958125328132,490.26242298877185,770.8457836345013,665.7553084671345,1781.8285858733082,196.11093172904714,-102.8718983737636,-197.27917249918866,-95.18286709977507,-123.22781935766291,186.23470664946586,217.52740955330182,-65.11840483767403,-60.16742249736096
12,-0.5,12,31374.724356956696,18321.36524577189,314.9952111244156,673.7701280416821,665.3214387067313,1681.2773336465018,172.54370311148648,-136.9789614545428,-268.6981060717462,-147.40557721706392,-159.68240734495987,118.94036202023274,183.26706412163526,-69.79822370486956,-79.69539950901247
12,0.0,12,31093.318378038566,18126.842803873766,207.6353014323185,515.5681573991609,569.3926371494189,1617.2159480268072,99.44602952427444,-229.1753278288941,-334.845625170818,-219.99224777040996,-238.65717795544643,86.42218061327283,128.3751649429762,-117.04959395876587,-129.2094093030177
12,0.5,12,31173.086966026527,17640.865443577954,58.95934496416376,604.8685242470018,484.0022611933453,1472.5294958152183,14.832999142301002,-229.95061345837146,-353.8456083224669,-272.1986044619974,-248.03837438439533,5.174860875493616,91.15543533986282,-178.3938853199336,-171.02440548409336
