"scan_pk","timepoint","scan_id","peak1","peak2","peak3","peak4","peak5","peak6","peak7","peak8","peak9","peak10","peak11","peak12","peak13","peak14","peak15"
6,"-1.5",6,"46272.282213711514","17077.360768583698","10140.690360970135","3818.0939278728288","874.4238538971472","2319.854115547336","1046.1295303818422","91.89735508800578","159.0567269449527","352.2747234630763","369.09785088851277","315.18862942118307","88.56751593065137","98.42631733214273","262.46799636860203"
6,"-1.0",6,"46055.512313988605","17006.068271489927","10157.292574057394","3826.6087921038556","909.2778085973664","2364.505521466361","1012.7671200704197","82.682852687565","120.75504168144077","318.9327270470281","355.4947341358338","332.749153691496","70.17329483671442","70.23640701943681","202.24586246709384"
6,"-0.5",6,"46089.503865391154","17228.6714761194","10118.68646335688","3850.390979806592","981.3558575825591","2385.601695613565","1075.2263844420252","149.57153168026872","185.5224730844456","348.345776362025","410.5745903222967","356.22814229473573","102.32715776606237","103.09995902891012","250.946408441706"
6,"0.0",6,"45586.46387249206","16761.90434755147","10238.680346271498","3847.70344127729","900.7118129615969","2322.335260322137","1041.9354494850988","140.43214061824014","181.08679025730538","354.93147443240747","393.138018744128","358.82645544052747","102.51010570172961","77.10592859515725","237.20615621350987"
6,"0.5",6,"45172.39397463103","16505.972313303315","10185.448930856768","3740.6914487284207","831.4083333598123","2278.8951477686733","1003.1400250735767","112.19905474075705","149.23217128217692","351.42881832504474","371.0189287595449","361.83832882632163","103.12356943688432","96.86189219851587","257.31209162440166"
6,"1.0",6,"44788.81144423073","16043.661467509635","10157.266571781422","3725.6899033069813","742.5490522178106","2231.0075757385393","960.3769002188412","70.05377320363421","125.77267515222518","307.07412382491185","351.68048669581185","324.23969568355363","98.94273257718423","96.68990772527138","252.44881018948865"
6,"1.5",6,"45019.883652276345","16625.93852249236","10163.778578785968","3706.0424809703645","844.5847132799918","2331.9025621267992","1029.467199185828","93.90066908767818","170.3972362404906","349.2769371822672","412.05416937264295","374.67940078851495","117.153379347687","128.0099372346491","243.64819033239235"
6,"2.0",6,"44703.73629022912","16312.912989720442","9988.88128024926","3777.3942543378516","810.782313953463","2226.7005682459935","1011.9836648519752","102.9566988237487","178.9726685747159","376.4315298127336","381.34362661845694","357.5291879589283","131.62176388562744","105.73785090417744","226.0403552034103"
6,"2.5",6,"44658.52151270677","15429.985726987725","9931.3827911413","3901.397014970617","659.2615064723518","1998.8793774519172","944.7771851114483","156.66592133621188","201.47767168845638","344.6467790838315","301.19239987063656","381.0736849153224","147.8371550192499","142.6547938812872","286.50372922043596"
6,"3.0",6,"44126.45094668212","14138.987588683569","9884.26850418392","3946.086417731098","513.0264783807766","1746.8402135819665","876.2163540897749","157.310349882748","214.95694743759094","382.63492710711614","246.77537751790592","420.50699519543235","147.1434523028775","164.44901879568792","307.0587445109637"
6,"3.5",6,"43874.19719471102","12469.993022299996","9934.90325474206","3950.9662765309145","447.4202911625611","1458.3528559656215","772.0593072631722","95.0649300158646","178.79963784845762","341.42895152513125","189.60234196366164","390.6238215597545","107.78427044769096","131.11791090275585","236.93959242050084"
6,"4.0",6,"43455.776185991264","11371.550892851437","10004.667820605766","3967.266090527023","381.1059903637192","1335.8602529786504","802.29348383609","72.67574189031538","198.78733313958713","365.6994903606449","147.29208278705042","366.58707538323955","107.97845585509326","98.1103063329391","224.98965806624471"
6,"4.5",6,"43189.501090013786","9931.779023837815","9982.108236585518","3970.6254134551045","259.3262462288381","1143.9856974152422","750.6957797826338","70.88098158878469","190.49106475539423","352.29164107347225","116.73288213047422","334.3966961805242","124.22419875393284","111.22872152421871","259.13290501863355"
6,"5.0",6,"42638.41058912994","9141.080131334014","9963.781326770264","3911.8040032223803","281.5562701318454","1120.6268239404517","753.7050711774644","54.16712009089028","207.17430414114386","347.45639604877704","82.30369346688774","361.69112650799656","109.91796904607195","101.45544659403015","254.46554350959184"
6,"5.5",6,"42026.11411313282","7373.6460821514775","10011.311486266326","3878.54418315406","218.88506965503942","955.5648276024858","669.3730262223916","63.2871647737455","214.7530571935451","345.5055284239373","67.56241174027325","336.8463810720131","121.3353371503295","104.8174306209836","222.49295087259168"
6,"6.0",6,"41568.963312250096","6400.400639281536","9858.166091258514","3898.2497528710337","231.03268572113396","909.1294243445441","646.6420588166433","59.44064091851837","205.5291653052363","324.6804753899708","47.45708718279086","323.71988529872664","74.5108928611567","82.93932883353648","250.56866139245074"
6,"6.5",6,"41069.243061255314","5178.240236876967","9863.406155587572","3827.4908127218323","149.61317283629572","819.9302802189272","598.1051033295615","30.495067357375397","128.79666038445856","292.67031422154093","30.031562555109907","294.18893202468774","72.87797719530731","75.46855546388214","179.81504633076457"
6,"7.0",6,"40343.759309196925","3752.303425112511","9875.563375336686","3839.4018515412404","168.39291401714402","774.7697030028767","601.04983355406","23.119549196120566","179.45618573990618","331.3017783019389","45.97135167413573","306.8796662349193","103.46512618498586","85.30801262320495","256.1248250257207"
6,"7.5",6,"40005.08243812788","3301.272531113772","9967.012283875518","3812.040295099463","158.8270657521862","765.7865436870184","606.7757628875728","46.622156442892745","189.83730321807224","349.12539941695223","52.386189262065884","349.7219963116433","95.77130018017105","93.54291388104991","232.42977774100302"
6,"8.0",6,"39703.17099505239","2977.723773185364","9999.56597763754","3830.396798902329","143.2178189232732","786.6437433750916","604.1223480276052","19.20547957920106","165.648235280719","304.7808136131983","61.59758058540358","359.69750602832835","104.14055749784238","114.49119028732127","280.8650482755221"
6,"8.5",6,"39624.23463561942","2709.607035610507","9957.789314827867","3746.4048148979787","181.07284694005514","730.831640688336","597.2655407433311","50.474386669930794","212.18711537829648","329.57250473123037","55.351763377680456","347.9246584685904","98.83555334391217","104.76368925346867","280.2448302661952"
6,"9.0",6,"39227.70111400434","2408.801208174054","9846.383951110478","3714.6000535859753","84.41371696430227","722.8932638211742","499.8569518372326","-6.521470006776248","163.1441252428121","273.50480777450036","19.71580152142034","342.51674725836455","91.70311736328271","81.09607654205263","232.57422433418458"
6,"9.5",6,"39363.7911411479","2552.43937702424","9846.094921402855","3667.807930488816","112.0200368313954","701.9836664737032","550.5333571571034","-3.1048041157663775","186.2746159750631","308.4089816321828","4.0826525614112725","350.0872103835845","107.073924724587","96.8600269221921","244.66187575635797"
