,peak_id,a,tau,t0,c,a_err,tau_err,t0_err,c_err
0,1,-5861.833547884634,2.1814514269451735,0.35822271787549065,9115.375979236813,287.09550507920494,0.30772498917646296,0.17129756459420342,175.86506903660361
1,2,-1101.1919240946304,0.8475250598179103,0.5507142344755591,1628.8539407610845,59.69509920326575,0.22329537718264306,0.17020833462092613,45.394201491935426
